NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR,TERM,OVER_EXPECT_CREDIT,MEAN_BUILDING_SCORE_AVG,TOTAL_BUILDING_SCORE_AVG,FLAG_DOCUMENT_TOTAL,AMT_REQ_CREDIT_BUREAU_TOTAL,BIRTH_EMPLOTED_INTERVEL,BIRTH_REGISTRATION_INTERVEL,INCOME_PER_FAMILY_MEMBER,SEASON_REMAINING,RATIO_INCOME_GOODS,CHILDREN_RATIO
0,0,0,1,0.0,112500.0,593010.0,19129.5,495000.0,6,7,4,0,3,0.018634,-21298,-723,-4226.0,-4298,12.061090818687727,1.0,1.0,1.0,1.0,0.0,0.0,8,2.0,2.0,2.0,1,11.0,0.0,0.0,0.0,0.0,0.0,0.0,33,0.5021298056566621,0.6071133326332142,0.5108529061800121,0.11744049917466033,0.08844221905180052,0.9777348581622732,0.752471432592686,0.04462071541135205,0.07894151232418305,0.1497246700681123,0.2262819070368362,0.23189350049050692,0.06633318417239835,0.10077477495068154,0.10739901933259607,0.008808672617213057,0.02835775707579772,0.11423100693296864,0.08754321224758604,0.9770653729428284,0.759637322733821,0.042553137750146755,0.07448973610915821,0.14519265864574382,0.22231504747867964,0.22805849255070593,0.06495768445657842,0.1056448567494209,0.1059750504371198,0.008076387544283468,0.02702231968598884,0.11784992076592354,0.08795485466574764,0.9777522640694213,0.7557462721917102,0.044595101785290435,0.07807784431137002,0.14921278072876187,0.22589659009280993,0.23162493804929254,0.06716874904939986,0.10195447324073251,0.10860673604899224,0.008651013330213151,0.028235920597262987,2,0,0.10254666268544003,4,0,0.0,0.0,0.0,0.0,-888.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.99976476123265,1,0.22979609793734368,0.0,1.0,0.0,20575,17072.0,56250.0,8995.5,-382500.0,0.0
0,0,1,0,0.0,67500.0,457834.5,14503.5,378000.0,1,3,1,1,1,0.007305,-23199,365243,-10976.0,-4025,8.0,1.0,0.0,0.0,1.0,0.0,0.0,8,2.0,3.0,3.0,5,13.0,0.0,0.0,0.0,0.0,0.0,0.0,57,0.5021298056566621,0.2214858312239837,0.8128226070575616,0.2227,0.1133,0.9816,0.7484,0.0894,0.24,0.2069,0.3333,0.375,0.0704,0.1816,0.2381,0.0,0.2423,0.2269,0.1175,0.9816,0.7583,0.0903,0.2417,0.2069,0.3333,0.375,0.07200000000000001,0.1983,0.2481,0.0,0.2565,0.2248,0.1133,0.9816,0.7518,0.09,0.24,0.2069,0.3333,0.375,0.0716,0.1847,0.2424,0.0,0.2473,3,0,0.24,4,0,0.0,0.0,0.0,0.0,-2794.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,31.567173440893576,1,0.28878571428571426,4.043,1.0,2.0,388442,12223.0,33750.0,2371.5,-310500.0,0.0
0,0,0,1,1.0,225000.0,840996.0,24718.5,702000.0,6,1,4,0,1,0.025164,-11316,-1689,-1732.0,-4007,12.061090818687727,1.0,1.0,0.0,1.0,0.0,0.0,13,3.0,2.0,2.0,1,13.0,0.0,0.0,0.0,1.0,1.0,0.0,36,0.4376198231179932,0.5580003154998191,0.5884877883422673,0.11744049917466033,0.08844221905180052,0.9777348581622732,0.752471432592686,0.04462071541135205,0.07894151232418305,0.1497246700681123,0.2262819070368362,0.23189350049050692,0.06633318417239835,0.10077477495068154,0.10739901933259607,0.008808672617213057,0.02835775707579772,0.11423100693296864,0.08754321224758604,0.9770653729428284,0.759637322733821,0.042553137750146755,0.07448973610915821,0.14519265864574382,0.22231504747867964,0.22805849255070593,0.06495768445657842,0.1056448567494209,0.1059750504371198,0.008076387544283468,0.02702231968598884,0.11784992076592354,0.08795485466574764,0.9777522640694213,0.7557462721917102,0.044595101785290435,0.07807784431137002,0.14921278072876187,0.22589659009280993,0.23162493804929254,0.06716874904939986,0.10195447324073251,0.10860673604899224,0.008651013330213151,0.028235920597262987,2,0,0.10254666268544003,4,0,2.0,1.0,2.0,1.0,-598.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.02293828509011,1,0.22979609793734368,0.0,1.0,1.0,9627,9584.0,75000.0,31531.5,-477000.0,0.3333333333333333
1,0,1,1,0.0,112500.0,180000.0,9000.0,180000.0,6,4,4,3,1,0.035792000000000004,-17753,-869,-6585.0,-1307,10.0,1.0,1.0,1.0,1.0,1.0,0.0,3,1.0,2.0,2.0,6,18.0,0.0,0.0,0.0,0.0,0.0,0.0,30,0.5021298056566621,0.7060609288257161,0.8245949709919925,0.11744049917466033,0.08844221905180052,0.9777348581622732,0.752471432592686,0.04462071541135205,0.07894151232418305,0.1497246700681123,0.2262819070368362,0.23189350049050692,0.06633318417239835,0.10077477495068154,0.10739901933259607,0.008808672617213057,0.02835775707579772,0.11423100693296864,0.08754321224758604,0.9770653729428284,0.759637322733821,0.042553137750146755,0.07448973610915821,0.14519265864574382,0.22231504747867964,0.22805849255070593,0.06495768445657842,0.1056448567494209,0.1059750504371198,0.008076387544283468,0.02702231968598884,0.11784992076592354,0.08795485466574764,0.9777522640694213,0.7557462721917102,0.044595101785290435,0.07807784431137002,0.14921278072876187,0.22589659009280993,0.23162493804929254,0.06716874904939986,0.10195447324073251,0.10860673604899224,0.008651013330213151,0.028235920597262987,2,0,0.10254666268544003,4,0,2.0,0.0,2.0,0.0,-1267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0,0.22979609793734368,0.0,0.0,0.0,16884,11168.0,112500.0,19125.0,-67500.0,0.0
0,0,1,1,0.0,135000.0,584766.0,28260.0,472500.0,6,7,4,1,1,0.035792000000000004,-17280,-9635,-4714.0,-821,33.0,1.0,1.0,0.0,1.0,0.0,0.0,11,2.0,2.0,2.0,4,14.0,0.0,0.0,0.0,0.0,1.0,1.0,30,0.5021298056566621,0.6944355094254583,0.4400578303966329,0.11744049917466033,0.08844221905180052,0.9777348581622732,0.752471432592686,0.04462071541135205,0.07894151232418305,0.1497246700681123,0.2262819070368362,0.23189350049050692,0.06633318417239835,0.10077477495068154,0.10739901933259607,0.008808672617213057,0.02835775707579772,0.11423100693296864,0.08754321224758604,0.9770653729428284,0.759637322733821,0.042553137750146755,0.07448973610915821,0.14519265864574382,0.22231504747867964,0.22805849255070593,0.06495768445657842,0.1056448567494209,0.1059750504371198,0.008076387544283468,0.02702231968598884,0.11784992076592354,0.08795485466574764,0.9777522640694213,0.7557462721917102,0.044595101785290435,0.07807784431137002,0.14921278072876187,0.22589659009280993,0.23162493804929254,0.06716874904939986,0.10195447324073251,0.10860673604899224,0.008651013330213151,0.028235920597262987,2,0,0.10254666268544003,4,0,3.0,0.0,3.0,0.0,-1728.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,20.69235668789809,1,0.22979609793734368,0.0,1.0,3.0,7645,12566.0,67500.0,5490.0,-337500.0,0.0
1,0,0,1,0.0,121500.0,382500.0,19125.0,382500.0,1,7,4,5,1,0.002042,-19060,-1678,-1494.0,-325,12.061090818687727,1.0,1.0,1.0,1.0,0.0,0.0,1,1.0,3.0,3.0,2,10.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.5021298056566621,0.3530900559759457,0.5638350489514956,0.11744049917466033,0.08844221905180052,0.9777348581622732,0.752471432592686,0.04462071541135205,0.07894151232418305,0.1497246700681123,0.2262819070368362,0.23189350049050692,0.06633318417239835,0.10077477495068154,0.10739901933259607,0.008808672617213057,0.02835775707579772,0.11423100693296864,0.08754321224758604,0.9770653729428284,0.759637322733821,0.042553137750146755,0.07448973610915821,0.14519265864574382,0.22231504747867964,0.22805849255070593,0.06495768445657842,0.1056448567494209,0.1059750504371198,0.008076387544283468,0.02702231968598884,0.11784992076592354,0.08795485466574764,0.9777522640694213,0.7557462721917102,0.044595101785290435,0.07807784431137002,0.14921278072876187,0.22589659009280993,0.23162493804929254,0.06716874904939986,0.10195447324073251,0.10860673604899224,0.008651013330213151,0.028235920597262987,2,0,0.10254666268544003,4,0,2.0,0.0,2.0,0.0,-1138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,20.0,0,0.22979609793734368,0.0,0.0,2.0,17382,17566.0,121500.0,11250.0,-261000.0,0.0
0,1,0,0,0.0,90000.0,900000.0,29034.0,900000.0,6,7,3,1,1,0.014519999999999996,-21656,-1401,-7904.0,-4000,12.061090818687727,1.0,1.0,0.0,1.0,0.0,0.0,9,2.0,2.0,2.0,0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0.5021298056566621,0.5929024095227676,0.5108529061800121,0.0247,0.0551,0.9881,0.8368,0.0043,0.0,0.1034,0.0833,0.0,0.0,0.0202,0.026000000000000002,0.0,0.0108,0.0252,0.0572,0.9881,0.8432,0.0043,0.0,0.1034,0.0833,0.0,0.0,0.022000000000000002,0.0271,0.0,0.0115,0.025,0.0551,0.9881,0.8390000000000001,0.0043,0.0,0.1034,0.0833,0.0,0.0,0.0205,0.0265,0.0,0.011000000000000001,2,0,0.0228,4,0,0.0,0.0,0.0,0.0,-248.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.998140111593305,0,0.15376428571428571,2.1527,1.0,0.0,20255,13752.0,45000.0,-6534.0,-810000.0,0.0
0,0,0,1,0.0,180000.0,225000.0,26833.5,225000.0,6,7,1,3,1,0.028663,-8798,-794,-4434.0,-1475,12.061090818687727,1.0,1.0,0.0,1.0,0.0,0.0,8,1.0,2.0,2.0,4,13.0,0.0,0.0,0.0,0.0,0.0,0.0,34,0.3639119932477866,0.6116366959675879,0.5082869913916046,0.0825,0.0,0.9742,0.6464,0.0,0.0,0.1379,0.1667,0.0417,0.0515,0.0672,0.0628,0.0,0.0,0.084,0.0,0.9742,0.6602,0.0,0.0,0.1379,0.1667,0.0417,0.0527,0.0735,0.0655,0.0,0.0,0.0833,0.0,0.9742,0.6511,0.0,0.0,0.1379,0.1667,0.0417,0.0524,0.0684,0.064,0.0,0.0,2,0,0.0542,5,0,1.0,0.0,1.0,0.0,-375.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.385041086701325,0,0.15935000000000002,2.2309,1.0,1.0,8004,4364.0,180000.0,18166.5,-45000.0,0.0
0,0,1,1,0.0,166500.0,436032.0,24475.5,360000.0,6,7,1,0,1,0.006008,-17047,-3308,-9689.0,-578,28.0,1.0,1.0,0.0,1.0,0.0,0.0,3,2.0,2.0,2.0,0,9.0,0.0,0.0,0.0,0.0,1.0,1.0,39,0.5381967090713695,0.6931672697623786,0.7530673920730478,0.2062,0.1449,0.9876,0.83,0.1412,0.24,0.2069,0.3333,0.375,0.1936,0.1681,0.217,0.027000000000000003,0.2309,0.2101,0.1504,0.9876,0.8367,0.1425,0.2417,0.2069,0.3333,0.375,0.1981,0.1837,0.2261,0.0272,0.2444,0.2082,0.1449,0.9876,0.8323,0.1421,0.24,0.2069,0.3333,0.375,0.19699999999999998,0.171,0.2209,0.0272,0.2357,2,0,0.2489,5,0,1.0,0.0,1.0,0.0,-137.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.815039529325244,1,0.3072642857142857,4.3017,1.0,0.0,13739,7358.0,83250.0,17149.5,-193500.0,0.0
0,1,0,0,1.0,135000.0,568800.0,15772.5,450000.0,6,7,4,3,5,0.014464,-11555,-198,-112.0,-650,12.061090818687727,1.0,1.0,0.0,1.0,0.0,0.0,8,2.0,2.0,2.0,3,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.2077185338987932,0.5230176339561549,0.5108529061800121,0.2175,0.0996,0.9856,0.8028,0.08800000000000001,0.12,0.1034,0.3333,0.0417,0.0577,0.1765,0.1489,0.0039,0.0075,0.2216,0.1033,0.9856,0.8105,0.0888,0.1208,0.1034,0.3333,0.0417,0.059000000000000004,0.1928,0.1551,0.0039,0.008,0.2196,0.0996,0.9856,0.8054,0.0886,0.12,0.1034,0.3333,0.0417,0.0587,0.1796,0.1515,0.0039,0.0077,2,0,0.1668,4,0,3.0,2.0,3.0,0.0,-452.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.06276747503566,1,0.2276,3.1864,1.0,0.0,11357,11443.0,67500.0,17977.5,-315000.0,0.5
0,1,0,1,1.0,495000.0,1528200.0,53248.5,1350000.0,6,1,1,1,1,0.004849,-12753,-4497,-6739.0,-4219,12.061090818687727,1.0,1.0,0.0,1.0,0.0,1.0,10,3.0,2.0,2.0,6,12.0,0.0,0.0,0.0,0.0,0.0,0.0,51,0.5839899848592585,0.7964689761452131,0.7826078370261895,0.1467,0.1175,0.9861,0.8096,0.0281,0.1464,0.1493,0.2775,0.25,0.0843,0.1196,0.0927,0.0039,0.0409,0.042,0.0557,0.9861,0.8171,0.0076,0.0,0.069,0.3333,0.375,0.038,0.0367,0.0263,0.0,0.0,0.1499,0.1094,0.9861,0.8121,0.0272,0.16,0.1379,0.3333,0.375,0.0983,0.1231,0.0947,0.0,0.0417,1,0,0.2102,4,0,1.0,0.0,1.0,0.0,-3007.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,28.699399983098115,1,0.23232857142857136,3.2525999999999997,1.0,3.0,8256,6014.0,165000.0,70501.5,-855000.0,0.3333333333333333
0,0,1,1,0.0,180000.0,490495.5,27517.5,454500.0,6,7,4,1,1,0.025164,-11588,-1632,-1554.0,-1,64.0,1.0,1.0,0.0,1.0,0.0,0.0,8,2.0,2.0,2.0,6,8.0,0.0,0.0,0.0,0.0,0.0,0.0,42,0.2325042533822248,0.5063212780230874,0.2263473957097693,0.0918,0.0,0.9747,0.6532,0.04462071541135205,0.0,0.0345,0.1667,0.0417,0.0418,0.0748,0.0232,0.0,0.0169,0.0935,0.0,0.9747,0.6668,0.042553137750146755,0.0,0.0345,0.1667,0.0417,0.0428,0.0817,0.0242,0.0,0.0179,0.0926,0.0,0.9747,0.6578,0.044595101785290435,0.0,0.0345,0.1667,0.0417,0.0425,0.0761,0.0237,0.0,0.0173,3,0,0.0186,5,0,0.0,0.0,0.0,0.0,-1303.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,17.824856909239575,1,0.16302307692307696,2.1193000000000004,1.0,8.0,9956,10034.0,90000.0,17482.5,-274500.0,0.0
0,0,0,1,0.0,90000.0,432000.0,18301.5,432000.0,6,1,4,1,1,0.035792000000000004,-15064,-602,-9174.0,-4243,12.061090818687727,1.0,1.0,0.0,1.0,1.0,0.0,8,2.0,2.0,2.0,5,17.0,0.0,0.0,0.0,0.0,0.0,0.0,33,0.5021298056566621,0.666330637389431,0.5108529061800121,0.11744049917466033,0.08844221905180052,0.9777348581622732,0.752471432592686,0.04462071541135205,0.07894151232418305,0.1497246700681123,0.2262819070368362,0.23189350049050692,0.06633318417239835,0.10077477495068154,0.10739901933259607,0.008808672617213057,0.02835775707579772,0.11423100693296864,0.08754321224758604,0.9770653729428284,0.759637322733821,0.042553137750146755,0.07448973610915821,0.14519265864574382,0.22231504747867964,0.22805849255070593,0.06495768445657842,0.1056448567494209,0.1059750504371198,0.008076387544283468,0.02702231968598884,0.11784992076592354,0.08795485466574764,0.9777522640694213,0.7557462721917102,0.044595101785290435,0.07807784431137002,0.14921278072876187,0.22589659009280993,0.23162493804929254,0.06716874904939986,0.10195447324073251,0.10860673604899224,0.008651013330213151,0.028235920597262987,2,0,0.10254666268544003,4,0,1.0,0.0,1.0,0.0,-1496.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.604622571920334,0,0.22979609793734368,0.0,1.0,0.0,14462,5890.0,45000.0,4198.5,-342000.0,0.0
0,0,1,0,0.0,180000.0,662022.0,35914.5,526500.0,6,7,4,1,1,0.010556,-11282,-660,-378.0,-196,25.0,1.0,1.0,0.0,1.0,1.0,0.0,12,2.0,3.0,3.0,6,13.0,0.0,0.0,0.0,0.0,0.0,0.0,42,0.4576790859369946,0.3753090716469024,0.2778856891082046,0.0206,0.0364,0.9990000000000001,0.752471432592686,0.04462071541135205,0.07894151232418305,0.0345,0.0833,0.23189350049050692,0.0336,0.10077477495068154,0.021,0.008808672617213057,0.02835775707579772,0.021,0.0378,0.9990000000000001,0.759637322733821,0.042553137750146755,0.07448973610915821,0.0345,0.0833,0.22805849255070593,0.0343,0.1056448567494209,0.0218,0.008076387544283468,0.02702231968598884,0.0208,0.0364,0.9990000000000001,0.7557462721917102,0.044595101785290435,0.07807784431137002,0.0345,0.0833,0.23162493804929254,0.0341,0.10195447324073251,0.0213,0.008651013330213151,0.028235920597262987,2,0,0.0186,1,0,1.0,0.0,1.0,0.0,-369.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,18.433279037714573,1,0.17548571428571427,1.2284,1.0,3.0,10622,10904.0,90000.0,9085.5,-346500.0,0.0
0,0,1,1,0.0,247500.0,1365651.0,40059.0,1192500.0,5,1,4,1,1,0.02461,-16098,-4449,-7041.0,-4409,18.0,1.0,1.0,0.0,1.0,0.0,0.0,8,2.0,2.0,2.0,4,16.0,0.0,0.0,0.0,0.0,0.0,0.0,42,0.5021298056566621,0.4825968540230419,0.7091891096653581,0.11744049917466033,0.08844221905180052,0.9777348581622732,0.752471432592686,0.04462071541135205,0.07894151232418305,0.1497246700681123,0.2262819070368362,0.23189350049050692,0.06633318417239835,0.10077477495068154,0.10739901933259607,0.008808672617213057,0.02835775707579772,0.11423100693296864,0.08754321224758604,0.9770653729428284,0.759637322733821,0.042553137750146755,0.07448973610915821,0.14519265864574382,0.22231504747867964,0.22805849255070593,0.06495768445657842,0.1056448567494209,0.1059750504371198,0.008076387544283468,0.02702231968598884,0.11784992076592354,0.08795485466574764,0.9777522640694213,0.7557462721917102,0.044595101785290435,0.07807784431137002,0.14921278072876187,0.22589659009280993,0.23162493804929254,0.06716874904939986,0.10195447324073251,0.10860673604899224,0.008651013330213151,0.028235920597262987,2,0,0.10254666268544003,4,0,2.0,0.0,2.0,0.0,-468.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,34.090990788586836,1,0.22979609793734368,0.0,1.0,2.0,11649,9057.0,123750.0,21816.0,-945000.0,0.0
0,1,0,0,1.0,157500.0,612612.0,28516.5,495000.0,6,7,4,1,1,0.020246,-15325,-3389,-498.0,-4122,12.061090818687727,1.0,1.0,0.0,1.0,0.0,0.0,8,3.0,3.0,3.0,1,12.0,0.0,0.0,0.0,0.0,0.0,0.0,26,0.5021298056566621,0.4514074331668316,0.17352743046491467,0.1485,0.1115,0.9826,0.762,0.0358,0.16,0.1379,0.3333,0.375,0.1019,0.121,0.1504,0.0,0.0,0.1513,0.1157,0.9826,0.7713,0.0362,0.1611,0.1379,0.3333,0.375,0.1042,0.1322,0.1567,0.0,0.0,0.1499,0.1115,0.9826,0.7652,0.0361,0.16,0.1379,0.3333,0.375,0.1037,0.1231,0.1531,0.0,0.0,2,0,0.1183,4,0,2.0,0.0,2.0,0.0,-1323.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,21.482720530219346,1,0.24427857142857143,3.4198999999999997,1.0,2.0,11936,14827.0,52500.0,10858.5,-337500.0,0.3333333333333333
0,0,0,1,0.0,135000.0,316125.0,17779.5,261000.0,6,7,4,0,1,0.020713,-14427,-1592,-5312.0,-4565,12.061090818687727,1.0,1.0,0.0,1.0,0.0,0.0,14,2.0,3.0,3.0,0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.5021298056566621,0.4725801379184785,0.39449540531239935,0.11744049917466033,0.08844221905180052,0.9777348581622732,0.752471432592686,0.04462071541135205,0.07894151232418305,0.1497246700681123,0.2262819070368362,0.23189350049050692,0.06633318417239835,0.10077477495068154,0.10739901933259607,0.008808672617213057,0.02835775707579772,0.11423100693296864,0.08754321224758604,0.9770653729428284,0.759637322733821,0.042553137750146755,0.07448973610915821,0.14519265864574382,0.22231504747867964,0.22805849255070593,0.06495768445657842,0.1056448567494209,0.1059750504371198,0.008076387544283468,0.02702231968598884,0.11784992076592354,0.08795485466574764,0.9777522640694213,0.7557462721917102,0.044595101785290435,0.07807784431137002,0.14921278072876187,0.22589659009280993,0.23162493804929254,0.06716874904939986,0.10195447324073251,0.10860673604899224,0.008651013330213151,0.028235920597262987,2,0,0.10254666268544003,4,0,4.0,1.0,4.0,1.0,-1104.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,17.780308782586687,1,0.22979609793734368,0.0,1.0,5.0,12835,9115.0,67500.0,15970.5,-126000.0,0.0
1,0,0,0,0.0,135000.0,180000.0,9000.0,180000.0,6,1,1,3,4,0.014464,-8945,-793,-8939.0,-1582,12.061090818687727,1.0,1.0,0.0,1.0,0.0,0.0,8,1.0,2.0,2.0,0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,5,0.5021298056566621,0.490714695541068,0.5108529061800121,0.066,0.0407,0.9767,0.752471432592686,0.04462071541135205,0.0,0.1379,0.1667,0.23189350049050692,0.0629,0.10077477495068154,0.0518,0.008808672617213057,0.044000000000000004,0.0672,0.0422,0.9767,0.759637322733821,0.042553137750146755,0.0,0.1379,0.1667,0.22805849255070593,0.0644,0.1056448567494209,0.054000000000000006,0.008076387544283468,0.0465,0.0666,0.0407,0.9767,0.7557462721917102,0.044595101785290435,0.0,0.1379,0.1667,0.23162493804929254,0.064,0.10195447324073251,0.0527,0.008651013330213151,0.0449,2,0,0.0604,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0,0.17185555555555554,1.5467,0.0,0.0,8152,6.0,135000.0,24750.0,-45000.0,0.0
